inst_id,status,confirmed_candle_count,hit_count,highest_multiple,highest_multiple_time_cn,first_hit_time_cn_10x,event_index,event_time_cn,event_multiple,previous_amplitude_percent,previous_change_percent,previous_volume,hit_amplitude_percent,hit_change_percent,hit_volume,volume_multiple,threshold_price,hit_close_vs_threshold_percent,hit_close_above_threshold,next_candle_change_percent,next_candle_time_cn,next_candle_high_vs_threshold_multiple,next_candle_high_vs_threshold_percent
KAITO-USDT-SWAP,ok,2597,1,11.084380,2025-09-09 08:00:00,2025-09-09 08:00:00,1,2025-09-09 08:00:00,11.084380,3.696370,2.244224,2261567.000000,40.971966,31.104758,122028333.000000,53.957426,1.484434,-4.226143,false,-2.067801,2025-09-09 12:00:00,0.969595,-3.040507
KAT-USDT-SWAP,ok,348,0,3.447039,2026-03-06 00:00:00,,,,,,,,,,,,,,
KGEN-USDT-SWAP,ok,1159,0,4.275498,2025-11-07 12:00:00,,,,,,,,,,,,,,
KITE-USDT-SWAP,ok,122,0,2.004402,2026-04-27 04:00:00,,,,,,,,,,,,,,
KMNO-USDT-SWAP,ok,2006,0,5.881413,2026-02-17 04:00:00,,,,,,,,,,,,,,
KSM-USDT-SWAP,ok,12355,0,7.452699,2020-11-24 12:00:00,,,,,,,,,,,,,,
LA-USDT-SWAP,ok,1920,2,16.045720,2026-02-07 08:00:00,2025-09-18 16:00:00,1,2025-09-18 16:00:00,15.488497,3.582803,2.415074,198732.000000,55.492228,20.569948,13964743.000000,70.269222,0.516496,-9.892847,false,-11.796304,2025-09-18 20:00:00,0.914237,-8.576284
LA-USDT-SWAP,ok,1920,2,16.045720,2026-02-07 08:00:00,2025-09-18 16:00:00,2,2026-02-07 08:00:00,16.045720,4.082715,2.439024,59552.000000,65.510098,49.352667,5720903.000000,96.065674,0.268737,7.316731,true,-7.222222,2026-02-07 12:00:00,1.188522,18.852163
LAB-USDT-SWAP,ok,1073,0,4.738530,2026-02-14 12:00:00,,,,,,,,,,,,,,
LAYER-USDT-SWAP,ok,2651,0,6.276853,2025-12-04 00:00:00,,,,,,,,,,,,,,
LDO-USDT-SWAP,ok,7093,0,4.751896,2023-02-03 20:00:00,,,,,,,,,,,,,,
LIGHT-USDT-SWAP,ok,804,0,6.396884,2025-12-19 16:00:00,,,,,,,,,,,,,,
LINEA-USDT-SWAP,ok,1439,0,4.997795,2025-11-01 16:00:00,,,,,,,,,,,,,,
LINK-USDT-SWAP,ok,13470,0,8.243235,2020-08-09 00:00:00,,,,,,,,,,,,,,
LIT-USDT-SWAP,ok,758,0,4.550767,2026-01-26 16:00:00,,,,,,,,,,,,,,
LLY-USDT-SWAP,ok,11,0,,,,,,,,,,,,,,,,
LPT-USDT-SWAP,ok,10993,3,19.284184,2026-04-10 20:00:00,2021-09-22 12:00:00,1,2021-09-22 12:00:00,18.586119,2.936306,1.528662,39610.000000,54.574528,25.597291,1504877.000000,37.992350,20.463527,-2.123421,false,-11.251561,2021-09-22 16:00:00,0.982235,-1.776462
LPT-USDT-SWAP,ok,10993,3,19.284184,2026-04-10 20:00:00,2021-09-22 12:00:00,2,2025-04-22 20:00:00,11.484230,2.911453,1.780558,797025.000000,33.435800,26.578387,26466492.000000,33.206602,5.446254,-1.712252,false,-1.420561,2025-04-23 00:00:00,1.091943,9.194327
LPT-USDT-SWAP,ok,10993,3,19.284184,2026-04-10 20:00:00,2021-09-22 12:00:00,3,2026-04-10 20:00:00,19.284184,1.917255,1.715439,679681.000000,36.972705,21.538462,92104627.000000,135.511552,2.399327,2.070291,true,-6.250000,2026-04-11 00:00:00,1.026955,2.695467
LQTY-USDT-SWAP,ok,5028,0,7.625016,2024-08-24 00:00:00,,,,,,,,,,,,,,
LRC-USDT-SWAP,ok,12348,2,16.207052,2021-08-22 20:00:00,2021-08-22 20:00:00,1,2021-08-22 20:00:00,16.207052,2.436447,1.476887,232928.000000,39.487616,33.033437,6736939.000000,28.922839,0.451866,7.332816,true,18.580001,2021-08-23 00:00:00,1.344205,34.420520
LRC-USDT-SWAP,ok,12348,2,16.207052,2021-08-22 20:00:00,2021-08-22 20:00:00,2,2021-10-15 16:00:00,11.938060,2.454668,1.472801,137825.000000,29.303972,17.700036,2282900.000000,16.563758,0.474653,-4.734703,false,-6.154664,2021-10-15 20:00:00,0.957962,-4.203789
LTC-USDT-SWAP,ok,13886,1,12.218714,2021-09-13 20:00:00,2021-09-13 20:00:00,1,2021-09-13 20:00:00,12.218714,2.930318,1.113290,111050.000000,35.804722,2.566442,4069541.000000,36.646024,224.600203,-19.928835,false,0.472616,2021-09-14 00:00:00,0.813267,-18.673270
LUNA-USDT-SWAP,ok,8591,2,22.063579,2024-03-05 20:00:00,2024-03-05 20:00:00,1,2024-03-05 20:00:00,22.063579,3.878625,1.358130,4056892.000000,85.576343,69.487025,264690580.000000,65.244670,1.149744,22.131529,true,-25.984196,2024-03-06 00:00:00,1.285243,28.524256
LUNA-USDT-SWAP,ok,8591,2,22.063579,2024-03-05 20:00:00,2024-03-05 20:00:00,2,2024-05-30 20:00:00,11.829232,3.345281,1.314217,4373329.000000,39.572102,31.367925,66773963.000000,15.268452,0.791676,-1.500092,false,-10.562748,2024-05-31 00:00:00,1.000409,0.040943
MAGIC-USDT-SWAP,ok,7093,0,8.088129,2025-08-15 16:00:00,,,,,,,,,,,,,,
