inst_id,status,confirmed_candle_count,hit_count,highest_multiple,highest_multiple_time_cn,first_hit_time_cn_10x,event_index,event_time_cn,event_multiple,previous_amplitude_percent,previous_change_percent,previous_volume,hit_amplitude_percent,hit_change_percent,hit_volume,volume_multiple,threshold_price,hit_close_vs_threshold_percent,hit_close_above_threshold,next_candle_change_percent,next_candle_time_cn,next_candle_open,next_candle_high,next_candle_low,next_candle_close,next_candle_close_vs_threshold_multiple,next_candle_close_vs_threshold_percent,next_candle_close_below_threshold,next_candle_low_vs_threshold_multiple,next_candle_low_vs_threshold_percent,next_candle_low_below_threshold,next_candle_high_vs_threshold_multiple,next_candle_high_vs_threshold_percent
CYBER_USDT,ok,9999,1,12.338433,2025-10-15 16:00:00,2025-10-15 16:00:00,1,2025-10-15 16:00:00,12.338433,1.924105,1.434171,629672.000000,23.740438,12.274686,15963442.000000,25.351996,1.355128,-5.772769,false,-3.477444,2025-10-15 17:00:00,1.276800,1.296600,1.223100,1.232400,0.909434,-9.056591,true,0.902571,-9.742872,true,0.956810,-4.319032
CYS_USDT,ok,3355,0,5.504988,2026-03-23 03:00:00,,,,,,,,,,,,,,,,,,,,
C_USDT,ok,6934,2,14.227594,2026-03-27 12:00:00,2026-03-15 01:00:00,1,2026-03-15 01:00:00,11.764900,2.749710,1.904920,8378.000000,32.350065,25.472621,354478.000000,42.310575,0.078092,-1.411435,false,7.273672,2026-03-15 02:00:00,0.076990,0.086570,0.073380,0.082590,1.057596,5.759573,false,0.939658,-6.034175,true,1.108561,10.856112
C_USDT,ok,6934,2,14.227594,2026-03-27 12:00:00,2026-03-15 01:00:00,2,2026-03-27 12:00:00,14.227594,2.224000,1.168000,39775.000000,31.642168,28.275644,886796.000000,22.295311,0.077031,5.359840,true,-2.185185,2026-03-27 13:00:00,0.081000,0.085820,0.076670,0.079230,1.028544,2.854364,false,0.995310,-0.468963,true,1.114093,11.409334
DAM_USDT,ok,5924,1,10.516035,2025-09-11 22:00:00,2025-09-11 22:00:00,1,2025-09-11 22:00:00,10.516035,3.007519,1.647736,6711.000000,31.627172,30.379147,29911.000000,4.457011,0.081658,1.068371,true,-22.277649,2025-09-11 23:00:00,0.082190,0.085020,0.063520,0.063880,0.782291,-21.770901,true,0.777882,-22.211766,true,1.041177,4.117689
DDOG_USDT,ok,24,0,,,,,,,,,,,,,,,,,,,,,,
DEEPTECH_USDT,ok,383,0,2.173356,2026-04-16 14:00:00,,,,,,,,,,,,,,,,,,,,
DEEP_USDT,ok,9999,0,4.909238,2025-04-12 03:00:00,,,,,,,,,,,,,,,,,,,,
DEGEN_USDT,ok,9999,1,30.397013,2025-04-07 16:00:00,2025-04-07 16:00:00,1,2025-04-07 16:00:00,30.397013,5.869797,3.575240,34000.000000,178.424305,4.273944,263410.000000,7.747353,0.003075,-34.144513,false,-2.114061,2025-04-07 17:00:00,0.002034,0.002057,0.001991,0.001991,0.647498,-35.250235,true,0.647498,-35.250235,true,0.668962,-33.103834
DEGO_USDT,ok,9992,2,13.956436,2026-03-12 02:00:00,2026-03-08 14:00:00,1,2026-03-08 14:00:00,11.797803,5.876639,2.112676,7751655.000000,69.331430,40.590055,50501253.000000,6.514899,0.663695,-10.968160,false,-3.182126,2026-03-08 15:00:00,0.590800,0.638500,0.517400,0.572000,0.861841,-13.815853,true,0.779575,-22.042521,true,0.962038,-3.796192
DEGO_USDT,ok,9992,2,13.956436,2026-03-12 02:00:00,2026-03-08 14:00:00,2,2026-03-12 02:00:00,13.956436,5.552392,1.651481,4506076.000000,77.491601,22.256439,42713265.000000,9.479038,1.111063,-21.390587,false,-2.343929,2026-03-12 03:00:00,0.874600,0.916100,0.830700,0.854100,0.768723,-23.127662,true,0.747662,-25.233754,true,0.824526,-17.547420
DELL_USDT,ok,48,0,,,,,,,,,,,,,,,,,,,,,,
DENT_USDT,ok,9999,1,10.986207,2026-04-21 15:00:00,2026-04-21 15:00:00,1,2026-04-21 15:00:00,10.986207,3.954802,2.259887,656859.000000,43.448276,32.275862,7258862.000000,11.050868,0.000101,-4.740446,false,-5.241090,2026-04-21 16:00:00,0.000095,0.000109,0.000082,0.000090,0.897963,-10.203715,true,0.815517,-18.448286,true,1.082721,8.272069
DEXE_USDT,ok,9999,0,9.240054,2025-09-21 11:00:00,,,,,,,,,,,,,,,,,,,,
DFDVX_USDT,ok,7168,0,5.288946,2026-02-10 04:00:00,,,,,,,,,,,,,,,,,,,,
