inst_id,status,confirmed_candle_count,hit_count,highest_multiple,highest_multiple_time_cn,first_hit_time_cn_10x,event_index,event_time_cn,event_multiple,previous_amplitude_percent,previous_change_percent,previous_volume,hit_amplitude_percent,hit_change_percent,hit_volume,volume_multiple,next_candle_change_percent,next_candle_time_cn
MAGIC-USDT-SWAP,ok,24999,2,17.579424,2025-12-09 06:00:00,2025-10-13 18:00:00,2,2025-12-09 06:00:00,17.579424,1.800310,1.117434,2268552.000000,31.648419,13.199632,74006513.000000,32.622798,-1.889180,2025-12-09 07:00:00
MANA-USDT-SWAP,ok,24999,0,9.815103,2025-07-03 00:00:00,,,,,,,,,,,
MASK-USDT-SWAP,ok,24999,0,7.677066,2024-10-30 00:00:00,,,,,,,,,,,
ME-USDT-SWAP,ok,12111,0,5.744473,2025-02-08 23:00:00,,,,,,,,,,,
MEME-USDT-SWAP,ok,21790,0,5.377902,2024-11-14 02:00:00,,,,,,,,,,,
MERL-USDT-SWAP,ok,17756,0,8.172093,2025-07-24 10:00:00,,,,,,,,,,,
MET-USDT-SWAP,ok,4822,0,5.751578,2026-01-16 15:00:00,,,,,,,,,,,
META-USDT-SWAP,ok,1342,0,1.228611,2026-04-02 22:00:00,,,,,,,,,,,
METIS-USDT-SWAP,ok,20469,0,9.727892,2026-04-17 15:00:00,,,,,,,,,,,
MEW-USDT-SWAP,ok,17854,0,9.434064,2024-09-19 14:00:00,,,,,,,,,,,
MINA-USDT-SWAP,ok,24999,0,5.300003,2026-01-06 03:00:00,,,,,,,,,,,
MMT-USDT-SWAP,ok,4218,1,12.767179,2026-04-05 20:00:00,2026-04-05 20:00:00,1,2026-04-05 20:00:00,12.767179,2.604167,1.475694,417230.000000,33.247863,29.914530,13903378.000000,33.323054,-0.329164,2026-04-05 21:00:00
MON-USDT-SWAP,ok,4822,1,11.886970,2025-11-05 05:00:00,2025-11-05 05:00:00,1,2025-11-05 05:00:00,11.886970,7.461977,2.281369,483588.000000,88.700302,21.971635,11132668.000000,23.020977,0.838574,2025-11-05 06:00:00
MOODENG-USDT-SWAP,ok,13751,1,37.123805,2025-12-07 05:00:00,2025-12-07 05:00:00,1,2025-12-07 05:00:00,37.123805,4.935386,3.409403,1278461.000000,183.220316,15.543146,36907141.000000,28.868414,0.897583,2025-12-07 06:00:00
MORPHO-USDT-SWAP,ok,12476,0,6.534692,2025-10-11 23:00:00,,,,,,,,,,,
MOVE-USDT-SWAP,ok,12137,2,12.198819,2025-12-14 17:00:00,2025-12-14 17:00:00,1,2025-12-14 17:00:00,12.198819,1.956746,1.441813,291830.000000,23.869985,17.420010,20831933.000000,71.383795,-0.324746,2025-12-14 18:00:00
MOVE-USDT-SWAP,ok,12137,2,12.198819,2025-12-14 17:00:00,2025-12-14 17:00:00,2,2026-02-12 16:00:00,10.303326,2.567508,1.328021,1308505.000000,26.453870,7.695671,13955883.000000,10.665518,0.487211,2026-02-12 17:00:00
MSFT-USDT-SWAP,ok,1342,0,0.987534,2026-04-13 22:00:00,,,,,,,,,,,
MSTR-USDT-SWAP,ok,1508,0,6.963628,2026-04-17 21:00:00,,,,,,,,,,,
MU-USDT-SWAP,ok,1343,0,2.370036,2026-03-27 21:00:00,,,,,,,,,,,
MUBARAK-USDT-SWAP,ok,7916,1,14.830529,2026-01-01 03:00:00,2026-01-01 03:00:00,1,2026-01-01 03:00:00,14.830529,2.374840,1.861361,27507.000000,35.220126,28.553459,2299664.000000,83.602865,-10.958904,2026-01-01 04:00:00
NEAR-USDT-SWAP,ok,24999,0,4.573064,2025-04-10 01:00:00,,,,,,,,,,,
NEIRO-USDT-SWAP,ok,13751,0,5.737761,2025-05-09 08:00:00,,,,,,,,,,,
NEO-USDT-SWAP,ok,24999,0,4.799885,2025-01-13 08:00:00,,,,,,,,,,,
NFLX-USDT-SWAP,ok,1172,0,0.948972,2026-04-02 22:00:00,,,,,,,,,,,
NG-USDT-SWAP,ok,1197,0,0.900762,2026-03-19 05:00:00,,,,,,,,,,,
NIGHT-USDT-SWAP,ok,3379,0,5.829088,2025-12-14 11:00:00,,,,,,,,,,,
NMR-USDT-SWAP,ok,20135,0,9.789905,2024-08-20 03:00:00,,,,,,,,,,,
NOT-USDT-SWAP,ok,17106,0,6.674263,2026-04-27 13:00:00,,,,,,,,,,,
NVDA-USDT-SWAP,ok,1343,0,0.866806,2026-04-02 22:00:00,,,,,,,,,,,
OFC-USDT-SWAP,ok,475,0,5.210414,2026-04-10 21:00:00,,,,,,,,,,,
OKB-USDT-SWAP,ok,5692,0,3.561556,2025-11-23 01:00:00,,,,,,,,,,,
OL-USDT-SWAP,ok,4364,1,13.456109,2026-04-17 00:00:00,2026-04-17 00:00:00,1,2026-04-17 00:00:00,13.456109,3.681134,1.305808,82867.000000,49.533742,17.202454,5146293.000000,62.103045,3.892153,2026-04-17 01:00:00
ONDO-USDT-SWAP,ok,15140,0,5.908578,2025-04-10 01:00:00,,,,,,,,,,,
ONE-USDT-SWAP,ok,19172,0,4.580468,2025-04-10 01:00:00,,,,,,,,,,,
ONT-USDT-SWAP,ok,24999,2,21.788531,2026-03-30 08:00:00,2025-01-13 08:00:00,1,2025-01-13 08:00:00,13.176737,1.420811,1.295445,25246.000000,18.721649,14.639175,3150465.000000,124.790660,-3.058654,2025-01-13 09:00:00
ONT-USDT-SWAP,ok,24999,2,21.788531,2026-03-30 08:00:00,2025-01-13 08:00:00,2,2026-03-30 08:00:00,21.788531,2.684336,1.783894,5345600.000000,58.487732,24.787181,81699924.000000,15.283584,-0.990099,2026-03-30 09:00:00
OP-USDT-SWAP,ok,24999,0,6.603647,2024-03-03 08:00:00,,,,,,,,,,,
OPG-USDT-SWAP,ok,141,0,1.723763,2026-04-27 00:00:00,,,,,,,,,,,
OPN-USDT-SWAP,ok,1554,0,2.505583,2026-03-02 17:00:00,,,,,,,,,,,
ORCL-USDT-SWAP,ok,1172,0,1.956026,2026-04-14 17:00:00,,,,,,,,,,,
ORDER-USDT-SWAP,ok,5055,1,29.436617,2025-10-24 14:00:00,2025-10-24 14:00:00,1,2025-10-24 14:00:00,29.436617,2.324580,1.033147,131348.000000,68.427780,23.732424,4689310.000000,35.701419,7.098553,2025-10-24 15:00:00
ORDI-USDT-SWAP,ok,24999,1,11.553174,2023-11-07 14:00:00,2023-11-07 14:00:00,1,2023-11-07 14:00:00,11.553174,2.926433,1.381927,2943485.000000,33.809587,28.628655,39703717.000000,13.488677,12.297466,2023-11-07 15:00:00
PARTI-USDT-SWAP,ok,9593,0,8.520487,2025-11-23 18:00:00,,,,,,,,,,,
PENDLE-USDT-SWAP,ok,5374,0,2.497239,2025-11-07 22:00:00,,,,,,,,,,,
PENGU-USDT-SWAP,ok,11943,0,6.057845,2025-02-28 21:00:00,,,,,,,,,,,
PEOPLE-USDT-SWAP,ok,24999,2,12.783327,2025-04-20 14:00:00,2025-04-20 14:00:00,1,2025-04-20 14:00:00,12.783327,3.140496,1.983471,1653716.000000,40.145985,37.388483,36271151.000000,21.933120,-22.314050,2025-04-20 15:00:00
